sample_id,group_id,annotation_id,image_path,mask_path,leaf_mask_path,image_materialization,label,labels_in_json,image_width,image_height,lesion_pixels,leaf_pixels_heuristic,lesion_fraction_image,lesion_fraction_heuristic_leaf,early_blight_pixels,late_blight_pixels,bacterial_spot_pixels,shape_count,status,split
2f75f735-41de-445a-812c-72700ec68121___GCREC_Bact.Sp 5881,2f75f735-41de-445a-812c-72700ec68121,2f75f735-41de-445a-812c-72700ec68121___GCREC_Bact.Sp 5881,artifacts/data/mc_unet/images/2f75f735-41de-445a-812c-72700ec68121___GCREC_Bact.Sp 5881.jpg,artifacts/data/mc_unet/masks/2f75f735-41de-445a-812c-72700ec68121___GCREC_Bact.Sp 5881.png,artifacts/data/mc_unet/leaf_masks_heuristic/2f75f735-41de-445a-812c-72700ec68121___GCREC_Bact.Sp 5881.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,1582,65536,0.024139404296875,0.024139404296875,0,0,1582,3,ok,train
2f823081-0654-47f1-bb1e-88d7e99a94ca___RS_Erly.B 9542,2f823081-0654-47f1-bb1e-88d7e99a94ca,2f823081-0654-47f1-bb1e-88d7e99a94ca___RS_Erly.B 9542,artifacts/data/mc_unet/images/2f823081-0654-47f1-bb1e-88d7e99a94ca___RS_Erly.B 9542.jpg,artifacts/data/mc_unet/masks/2f823081-0654-47f1-bb1e-88d7e99a94ca___RS_Erly.B 9542.png,artifacts/data/mc_unet/leaf_masks_heuristic/2f823081-0654-47f1-bb1e-88d7e99a94ca___RS_Erly.B 9542.png,source_jpg,early_blight,Tomato_Early_blight,256,256,1825,65536,0.0278472900390625,0.0278472900390625,1825,0,0,3,ok,train
2f8a0ddd-dbc7-4c67-a993-2e6e7c79094e___GCREC_Bact.Sp 5966,2f8a0ddd-dbc7-4c67-a993-2e6e7c79094e,2f8a0ddd-dbc7-4c67-a993-2e6e7c79094e___GCREC_Bact.Sp 5966,artifacts/data/mc_unet/images/2f8a0ddd-dbc7-4c67-a993-2e6e7c79094e___GCREC_Bact.Sp 5966.jpg,artifacts/data/mc_unet/masks/2f8a0ddd-dbc7-4c67-a993-2e6e7c79094e___GCREC_Bact.Sp 5966.png,artifacts/data/mc_unet/leaf_masks_heuristic/2f8a0ddd-dbc7-4c67-a993-2e6e7c79094e___GCREC_Bact.Sp 5966.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,4974,65536,0.075897216796875,0.075897216796875,0,0,4974,5,ok,train
2f946796-28fd-458c-a2a1-93c7a946c829___GCREC_Bact.Sp 6090,2f946796-28fd-458c-a2a1-93c7a946c829,2f946796-28fd-458c-a2a1-93c7a946c829___GCREC_Bact.Sp 6090,artifacts/data/mc_unet/images/2f946796-28fd-458c-a2a1-93c7a946c829___GCREC_Bact.Sp 6090.jpg,artifacts/data/mc_unet/masks/2f946796-28fd-458c-a2a1-93c7a946c829___GCREC_Bact.Sp 6090.png,artifacts/data/mc_unet/leaf_masks_heuristic/2f946796-28fd-458c-a2a1-93c7a946c829___GCREC_Bact.Sp 6090.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,7915,65536,0.1207733154296875,0.1207733154296875,0,0,7915,5,ok,train
2f9cc9b4-9244-4043-b786-25be4b3e4063___UF.GRC_BS_Lab Leaf 9032,2f9cc9b4-9244-4043-b786-25be4b3e4063,2f9cc9b4-9244-4043-b786-25be4b3e4063___UF.GRC_BS_Lab Leaf 9032,artifacts/data/mc_unet/images/2f9cc9b4-9244-4043-b786-25be4b3e4063___UF.GRC_BS_Lab Leaf 9032.jpg,artifacts/data/mc_unet/masks/2f9cc9b4-9244-4043-b786-25be4b3e4063___UF.GRC_BS_Lab Leaf 9032.png,artifacts/data/mc_unet/leaf_masks_heuristic/2f9cc9b4-9244-4043-b786-25be4b3e4063___UF.GRC_BS_Lab Leaf 9032.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,28234,65536,0.430816650390625,0.430816650390625,0,0,28234,1,ok,test
2fa031cf-7326-46a8-a565-2ce27d003e2d___GCREC_Bact.Sp 5884,2fa031cf-7326-46a8-a565-2ce27d003e2d,2fa031cf-7326-46a8-a565-2ce27d003e2d___GCREC_Bact.Sp 5884,artifacts/data/mc_unet/images/2fa031cf-7326-46a8-a565-2ce27d003e2d___GCREC_Bact.Sp 5884.jpg,artifacts/data/mc_unet/masks/2fa031cf-7326-46a8-a565-2ce27d003e2d___GCREC_Bact.Sp 5884.png,artifacts/data/mc_unet/leaf_masks_heuristic/2fa031cf-7326-46a8-a565-2ce27d003e2d___GCREC_Bact.Sp 5884.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,15418,65536,0.235260009765625,0.235260009765625,0,0,15418,2,ok,train
2fa6cd46-eb76-481e-b15a-44c858f705b3___RS_Erly.B 9532,2fa6cd46-eb76-481e-b15a-44c858f705b3,2fa6cd46-eb76-481e-b15a-44c858f705b3___RS_Erly.B 9532,artifacts/data/mc_unet/images/2fa6cd46-eb76-481e-b15a-44c858f705b3___RS_Erly.B 9532.jpg,artifacts/data/mc_unet/masks/2fa6cd46-eb76-481e-b15a-44c858f705b3___RS_Erly.B 9532.png,artifacts/data/mc_unet/leaf_masks_heuristic/2fa6cd46-eb76-481e-b15a-44c858f705b3___RS_Erly.B 9532.png,source_jpg,early_blight,Tomato_Early_blight,256,256,6850,65536,0.104522705078125,0.104522705078125,6850,0,0,11,ok,test
2fa6fe6b-a7dc-471e-a878-b8d8e0121126___GCREC_Bact.Sp 3159,2fa6fe6b-a7dc-471e-a878-b8d8e0121126,2fa6fe6b-a7dc-471e-a878-b8d8e0121126___GCREC_Bact.Sp 3159,artifacts/data/mc_unet/images/2fa6fe6b-a7dc-471e-a878-b8d8e0121126___GCREC_Bact.Sp 3159.jpg,artifacts/data/mc_unet/masks/2fa6fe6b-a7dc-471e-a878-b8d8e0121126___GCREC_Bact.Sp 3159.png,artifacts/data/mc_unet/leaf_masks_heuristic/2fa6fe6b-a7dc-471e-a878-b8d8e0121126___GCREC_Bact.Sp 3159.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,2890,65536,0.044097900390625,0.044097900390625,0,0,2890,3,ok,train
2fb21107-3a44-45fa-91da-07355b622e14___RS_Late.B 5307,2fb21107-3a44-45fa-91da-07355b622e14,2fb21107-3a44-45fa-91da-07355b622e14___RS_Late.B 5307,artifacts/data/mc_unet/images/2fb21107-3a44-45fa-91da-07355b622e14___RS_Late.B 5307.jpg,artifacts/data/mc_unet/masks/2fb21107-3a44-45fa-91da-07355b622e14___RS_Late.B 5307.png,artifacts/data/mc_unet/leaf_masks_heuristic/2fb21107-3a44-45fa-91da-07355b622e14___RS_Late.B 5307.png,source_jpg,late_blight,Tomato_Late_blight,256,256,10359,65536,0.1580657958984375,0.1580657958984375,0,10359,0,3,ok,train
2fb21107-3a44-45fa-91da-07355b622e14___RS_Late.B 5307_flipLR,2fb21107-3a44-45fa-91da-07355b622e14,2fb21107-3a44-45fa-91da-07355b622e14___RS_Late.B 5307_flipLR,artifacts/data/mc_unet/images/2fb21107-3a44-45fa-91da-07355b622e14___RS_Late.B 5307_flipLR.jpg,artifacts/data/mc_unet/masks/2fb21107-3a44-45fa-91da-07355b622e14___RS_Late.B 5307_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/2fb21107-3a44-45fa-91da-07355b622e14___RS_Late.B 5307_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,10473,65536,0.1598052978515625,0.1598052978515625,0,10473,0,3,ok,train
2fb3c629-42bc-4027-8f7b-505ce5e0c211___GCREC_Bact.Sp 3460,2fb3c629-42bc-4027-8f7b-505ce5e0c211,2fb3c629-42bc-4027-8f7b-505ce5e0c211___GCREC_Bact.Sp 3460,artifacts/data/mc_unet/images/2fb3c629-42bc-4027-8f7b-505ce5e0c211___GCREC_Bact.Sp 3460.jpg,artifacts/data/mc_unet/masks/2fb3c629-42bc-4027-8f7b-505ce5e0c211___GCREC_Bact.Sp 3460.png,artifacts/data/mc_unet/leaf_masks_heuristic/2fb3c629-42bc-4027-8f7b-505ce5e0c211___GCREC_Bact.Sp 3460.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,407,65536,0.0062103271484375,0.0062103271484375,0,0,407,2,ok,val
2fd17140-f483-4f98-9d08-fc9e57b355e1___GCREC_Bact.Sp 6269,2fd17140-f483-4f98-9d08-fc9e57b355e1,2fd17140-f483-4f98-9d08-fc9e57b355e1___GCREC_Bact.Sp 6269,artifacts/data/mc_unet/images/2fd17140-f483-4f98-9d08-fc9e57b355e1___GCREC_Bact.Sp 6269.jpg,artifacts/data/mc_unet/masks/2fd17140-f483-4f98-9d08-fc9e57b355e1___GCREC_Bact.Sp 6269.png,artifacts/data/mc_unet/leaf_masks_heuristic/2fd17140-f483-4f98-9d08-fc9e57b355e1___GCREC_Bact.Sp 6269.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,3668,65536,0.05596923828125,0.05596923828125,0,0,3668,6,ok,val
2fd3c2fb-ebd9-48f3-810a-8e365c0db1e2___RS_Late.B 5347,2fd3c2fb-ebd9-48f3-810a-8e365c0db1e2,2fd3c2fb-ebd9-48f3-810a-8e365c0db1e2___RS_Late.B 5347,artifacts/data/mc_unet/images/2fd3c2fb-ebd9-48f3-810a-8e365c0db1e2___RS_Late.B 5347.jpg,artifacts/data/mc_unet/masks/2fd3c2fb-ebd9-48f3-810a-8e365c0db1e2___RS_Late.B 5347.png,artifacts/data/mc_unet/leaf_masks_heuristic/2fd3c2fb-ebd9-48f3-810a-8e365c0db1e2___RS_Late.B 5347.png,source_jpg,late_blight,Tomato_Late_blight,256,256,5234,65536,0.079864501953125,0.079864501953125,0,5234,0,5,ok,train
2fd3c2fb-ebd9-48f3-810a-8e365c0db1e2___RS_Late.B 5347_flipLR,2fd3c2fb-ebd9-48f3-810a-8e365c0db1e2,2fd3c2fb-ebd9-48f3-810a-8e365c0db1e2___RS_Late.B 5347_flipLR,artifacts/data/mc_unet/images/2fd3c2fb-ebd9-48f3-810a-8e365c0db1e2___RS_Late.B 5347_flipLR.jpg,artifacts/data/mc_unet/masks/2fd3c2fb-ebd9-48f3-810a-8e365c0db1e2___RS_Late.B 5347_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/2fd3c2fb-ebd9-48f3-810a-8e365c0db1e2___RS_Late.B 5347_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,5448,65536,0.0831298828125,0.0831298828125,0,5448,0,5,ok,train
2fd91512-745b-410f-b57f-a5a5dc0573b9___GCREC_Bact.Sp 3171,2fd91512-745b-410f-b57f-a5a5dc0573b9,2fd91512-745b-410f-b57f-a5a5dc0573b9___GCREC_Bact.Sp 3171,artifacts/data/mc_unet/images/2fd91512-745b-410f-b57f-a5a5dc0573b9___GCREC_Bact.Sp 3171.jpg,artifacts/data/mc_unet/masks/2fd91512-745b-410f-b57f-a5a5dc0573b9___GCREC_Bact.Sp 3171.png,artifacts/data/mc_unet/leaf_masks_heuristic/2fd91512-745b-410f-b57f-a5a5dc0573b9___GCREC_Bact.Sp 3171.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,648,65536,0.0098876953125,0.0098876953125,0,0,648,3,ok,train
2ffcdf9e-9cf5-492e-80f8-6f80cd0be7cb___RS_Erly.B 7421,2ffcdf9e-9cf5-492e-80f8-6f80cd0be7cb,2ffcdf9e-9cf5-492e-80f8-6f80cd0be7cb___RS_Erly.B 7421,artifacts/data/mc_unet/images/2ffcdf9e-9cf5-492e-80f8-6f80cd0be7cb___RS_Erly.B 7421.jpg,artifacts/data/mc_unet/masks/2ffcdf9e-9cf5-492e-80f8-6f80cd0be7cb___RS_Erly.B 7421.png,artifacts/data/mc_unet/leaf_masks_heuristic/2ffcdf9e-9cf5-492e-80f8-6f80cd0be7cb___RS_Erly.B 7421.png,source_jpg,early_blight,Tomato_Early_blight,256,256,1240,65536,0.0189208984375,0.0189208984375,1240,0,0,2,ok,test
3a051073-6326-43f1-bd93-a3c69661a87f___GHLB2 Leaf 8655_flipLR,3a051073-6326-43f1-bd93-a3c69661a87f,3a051073-6326-43f1-bd93-a3c69661a87f___GHLB2 Leaf 8655_flipLR,artifacts/data/mc_unet/images/3a051073-6326-43f1-bd93-a3c69661a87f___GHLB2 Leaf 8655_flipLR.jpg,artifacts/data/mc_unet/masks/3a051073-6326-43f1-bd93-a3c69661a87f___GHLB2 Leaf 8655_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a051073-6326-43f1-bd93-a3c69661a87f___GHLB2 Leaf 8655_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,2121,65536,0.0323638916015625,0.0323638916015625,0,2121,0,4,ok,train
3a08d08d-9820-492b-a99f-eb19147724b7___GCREC_Bact.Sp 3288,3a08d08d-9820-492b-a99f-eb19147724b7,3a08d08d-9820-492b-a99f-eb19147724b7___GCREC_Bact.Sp 3288,artifacts/data/mc_unet/images/3a08d08d-9820-492b-a99f-eb19147724b7___GCREC_Bact.Sp 3288.jpg,artifacts/data/mc_unet/masks/3a08d08d-9820-492b-a99f-eb19147724b7___GCREC_Bact.Sp 3288.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a08d08d-9820-492b-a99f-eb19147724b7___GCREC_Bact.Sp 3288.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,1718,65536,0.026214599609375,0.026214599609375,0,0,1718,4,ok,train
3a0cd50f-708e-478a-9231-39db5f2fc7c3___GHLB_PS Leaf 32.1 Day 13,3a0cd50f-708e-478a-9231-39db5f2fc7c3,3a0cd50f-708e-478a-9231-39db5f2fc7c3___GHLB_PS Leaf 32.1 Day 13,artifacts/data/mc_unet/images/3a0cd50f-708e-478a-9231-39db5f2fc7c3___GHLB_PS Leaf 32.1 Day 13.jpg,artifacts/data/mc_unet/masks/3a0cd50f-708e-478a-9231-39db5f2fc7c3___GHLB_PS Leaf 32.1 Day 13.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a0cd50f-708e-478a-9231-39db5f2fc7c3___GHLB_PS Leaf 32.1 Day 13.png,source_jpg,late_blight,Tomato_Late_blight,256,256,3543,65536,0.0540618896484375,0.0540618896484375,0,3543,0,1,ok,val
3a0cd50f-708e-478a-9231-39db5f2fc7c3___GHLB_PS Leaf 32.1 Day 13_flipLR,3a0cd50f-708e-478a-9231-39db5f2fc7c3,3a0cd50f-708e-478a-9231-39db5f2fc7c3___GHLB_PS Leaf 32.1 Day 13_flipLR,artifacts/data/mc_unet/images/3a0cd50f-708e-478a-9231-39db5f2fc7c3___GHLB_PS Leaf 32.1 Day 13_flipLR.jpg,artifacts/data/mc_unet/masks/3a0cd50f-708e-478a-9231-39db5f2fc7c3___GHLB_PS Leaf 32.1 Day 13_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a0cd50f-708e-478a-9231-39db5f2fc7c3___GHLB_PS Leaf 32.1 Day 13_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,3602,65536,0.054962158203125,0.054962158203125,0,3602,0,1,ok,val
3a0d39c0-0ca6-455f-92ab-c773ba6270e9___GCREC_Bact.Sp 3084,3a0d39c0-0ca6-455f-92ab-c773ba6270e9,3a0d39c0-0ca6-455f-92ab-c773ba6270e9___GCREC_Bact.Sp 3084,artifacts/data/mc_unet/images/3a0d39c0-0ca6-455f-92ab-c773ba6270e9___GCREC_Bact.Sp 3084.jpg,artifacts/data/mc_unet/masks/3a0d39c0-0ca6-455f-92ab-c773ba6270e9___GCREC_Bact.Sp 3084.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a0d39c0-0ca6-455f-92ab-c773ba6270e9___GCREC_Bact.Sp 3084.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,4294,65536,0.065521240234375,0.065521240234375,0,0,4294,3,ok,val
3a1a6b9e-2a68-421f-adbe-229baf8a6093___GHLB Leaf 2 Day 13,3a1a6b9e-2a68-421f-adbe-229baf8a6093,3a1a6b9e-2a68-421f-adbe-229baf8a6093___GHLB Leaf 2 Day 13,artifacts/data/mc_unet/images/3a1a6b9e-2a68-421f-adbe-229baf8a6093___GHLB Leaf 2 Day 13.jpg,artifacts/data/mc_unet/masks/3a1a6b9e-2a68-421f-adbe-229baf8a6093___GHLB Leaf 2 Day 13.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a1a6b9e-2a68-421f-adbe-229baf8a6093___GHLB Leaf 2 Day 13.png,source_jpg,late_blight,Tomato_Late_blight,256,256,12619,64536,0.1925506591796875,0.1955342754431635,0,12619,0,2,ok,test
3a28881d-eede-4274-b158-c54ebd1c7164___GCREC_Bact.Sp 3136,3a28881d-eede-4274-b158-c54ebd1c7164,3a28881d-eede-4274-b158-c54ebd1c7164___GCREC_Bact.Sp 3136,artifacts/data/mc_unet/images/3a28881d-eede-4274-b158-c54ebd1c7164___GCREC_Bact.Sp 3136.jpg,artifacts/data/mc_unet/masks/3a28881d-eede-4274-b158-c54ebd1c7164___GCREC_Bact.Sp 3136.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a28881d-eede-4274-b158-c54ebd1c7164___GCREC_Bact.Sp 3136.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,872,65536,0.0133056640625,0.0133056640625,0,0,872,5,ok,test
3a2a9048-35d3-411d-b4c7-357202cf69df___GHLB2 Leaf 9061,3a2a9048-35d3-411d-b4c7-357202cf69df,3a2a9048-35d3-411d-b4c7-357202cf69df___GHLB2 Leaf 9061,artifacts/data/mc_unet/images/3a2a9048-35d3-411d-b4c7-357202cf69df___GHLB2 Leaf 9061.jpg,artifacts/data/mc_unet/masks/3a2a9048-35d3-411d-b4c7-357202cf69df___GHLB2 Leaf 9061.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a2a9048-35d3-411d-b4c7-357202cf69df___GHLB2 Leaf 9061.png,source_jpg,late_blight,Tomato_Late_blight,256,256,6281,65536,0.0958404541015625,0.0958404541015625,0,6281,0,1,ok,train
3a2a9048-35d3-411d-b4c7-357202cf69df___GHLB2 Leaf 9061_flipLR,3a2a9048-35d3-411d-b4c7-357202cf69df,3a2a9048-35d3-411d-b4c7-357202cf69df___GHLB2 Leaf 9061_flipLR,artifacts/data/mc_unet/images/3a2a9048-35d3-411d-b4c7-357202cf69df___GHLB2 Leaf 9061_flipLR.jpg,artifacts/data/mc_unet/masks/3a2a9048-35d3-411d-b4c7-357202cf69df___GHLB2 Leaf 9061_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a2a9048-35d3-411d-b4c7-357202cf69df___GHLB2 Leaf 9061_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,6300,65536,0.09613037109375,0.09613037109375,0,6300,0,1,ok,train
3a3e6df4-6493-4be6-b652-2b02b4b02d33___GHLB2 Leaf 8921,3a3e6df4-6493-4be6-b652-2b02b4b02d33,3a3e6df4-6493-4be6-b652-2b02b4b02d33___GHLB2 Leaf 8921,artifacts/data/mc_unet/images/3a3e6df4-6493-4be6-b652-2b02b4b02d33___GHLB2 Leaf 8921.jpg,artifacts/data/mc_unet/masks/3a3e6df4-6493-4be6-b652-2b02b4b02d33___GHLB2 Leaf 8921.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a3e6df4-6493-4be6-b652-2b02b4b02d33___GHLB2 Leaf 8921.png,source_jpg,late_blight,Tomato_Late_blight,256,256,5720,65536,0.0872802734375,0.0872802734375,0,5720,0,2,ok,train
3a3e6df4-6493-4be6-b652-2b02b4b02d33___GHLB2 Leaf 8921_flipLR,3a3e6df4-6493-4be6-b652-2b02b4b02d33,3a3e6df4-6493-4be6-b652-2b02b4b02d33___GHLB2 Leaf 8921_flipLR,artifacts/data/mc_unet/images/3a3e6df4-6493-4be6-b652-2b02b4b02d33___GHLB2 Leaf 8921_flipLR.jpg,artifacts/data/mc_unet/masks/3a3e6df4-6493-4be6-b652-2b02b4b02d33___GHLB2 Leaf 8921_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a3e6df4-6493-4be6-b652-2b02b4b02d33___GHLB2 Leaf 8921_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,5839,65536,0.0890960693359375,0.0890960693359375,0,5839,0,2,ok,train
3a54f866-42a6-4ad8-8752-97c62aa1bc18___RS_Erly.B 6485,3a54f866-42a6-4ad8-8752-97c62aa1bc18,3a54f866-42a6-4ad8-8752-97c62aa1bc18___RS_Erly.B 6485,artifacts/data/mc_unet/images/3a54f866-42a6-4ad8-8752-97c62aa1bc18___RS_Erly.B 6485.jpg,artifacts/data/mc_unet/masks/3a54f866-42a6-4ad8-8752-97c62aa1bc18___RS_Erly.B 6485.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a54f866-42a6-4ad8-8752-97c62aa1bc18___RS_Erly.B 6485.png,source_jpg,early_blight,Tomato_Early_blight,256,256,12488,65536,0.1905517578125,0.1905517578125,12488,0,0,2,ok,train
3a5a5775-fd2c-43ea-ad6b-ce2e50b36dcf___RS_Erly.B 6469,3a5a5775-fd2c-43ea-ad6b-ce2e50b36dcf,3a5a5775-fd2c-43ea-ad6b-ce2e50b36dcf___RS_Erly.B 6469,artifacts/data/mc_unet/images/3a5a5775-fd2c-43ea-ad6b-ce2e50b36dcf___RS_Erly.B 6469.jpg,artifacts/data/mc_unet/masks/3a5a5775-fd2c-43ea-ad6b-ce2e50b36dcf___RS_Erly.B 6469.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a5a5775-fd2c-43ea-ad6b-ce2e50b36dcf___RS_Erly.B 6469.png,source_jpg,early_blight,Tomato_Early_blight,256,256,12116,65536,0.18487548828125,0.18487548828125,12116,0,0,4,ok,train
3a634ad7-1119-4ea1-9268-bedc8308fdc8___RS_Erly.B 7841,3a634ad7-1119-4ea1-9268-bedc8308fdc8,3a634ad7-1119-4ea1-9268-bedc8308fdc8___RS_Erly.B 7841,artifacts/data/mc_unet/images/3a634ad7-1119-4ea1-9268-bedc8308fdc8___RS_Erly.B 7841.jpg,artifacts/data/mc_unet/masks/3a634ad7-1119-4ea1-9268-bedc8308fdc8___RS_Erly.B 7841.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a634ad7-1119-4ea1-9268-bedc8308fdc8___RS_Erly.B 7841.png,source_jpg,early_blight,Tomato_Early_blight,256,256,23179,65536,0.3536834716796875,0.3536834716796875,23179,0,0,1,ok,test
3a6faf8e-3b27-4498-aca9-45f9e4158a56___GHLB2 Leaf 112.1,3a6faf8e-3b27-4498-aca9-45f9e4158a56,3a6faf8e-3b27-4498-aca9-45f9e4158a56___GHLB2 Leaf 112.1,artifacts/data/mc_unet/images/3a6faf8e-3b27-4498-aca9-45f9e4158a56___GHLB2 Leaf 112.1.jpg,artifacts/data/mc_unet/masks/3a6faf8e-3b27-4498-aca9-45f9e4158a56___GHLB2 Leaf 112.1.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a6faf8e-3b27-4498-aca9-45f9e4158a56___GHLB2 Leaf 112.1.png,source_jpg,late_blight,Tomato_Late_blight,256,256,18400,65536,0.28076171875,0.28076171875,0,18400,0,3,ok,train
3a6faf8e-3b27-4498-aca9-45f9e4158a56___GHLB2 Leaf 112.1_flipLR,3a6faf8e-3b27-4498-aca9-45f9e4158a56,3a6faf8e-3b27-4498-aca9-45f9e4158a56___GHLB2 Leaf 112.1_flipLR,artifacts/data/mc_unet/images/3a6faf8e-3b27-4498-aca9-45f9e4158a56___GHLB2 Leaf 112.1_flipLR.jpg,artifacts/data/mc_unet/masks/3a6faf8e-3b27-4498-aca9-45f9e4158a56___GHLB2 Leaf 112.1_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a6faf8e-3b27-4498-aca9-45f9e4158a56___GHLB2 Leaf 112.1_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,19742,65536,0.301239013671875,0.301239013671875,0,19742,0,3,ok,train
3a7b4305-431f-431b-809f-79ae28306b41___GHLB2 Leaf 8965,3a7b4305-431f-431b-809f-79ae28306b41,3a7b4305-431f-431b-809f-79ae28306b41___GHLB2 Leaf 8965,artifacts/data/mc_unet/images/3a7b4305-431f-431b-809f-79ae28306b41___GHLB2 Leaf 8965.jpg,artifacts/data/mc_unet/masks/3a7b4305-431f-431b-809f-79ae28306b41___GHLB2 Leaf 8965.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a7b4305-431f-431b-809f-79ae28306b41___GHLB2 Leaf 8965.png,source_jpg,late_blight,Tomato_Late_blight,256,256,2686,65536,0.040985107421875,0.040985107421875,0,2686,0,6,ok,train
3a7c19c6-a86d-4127-b00e-600cb0244ac4___RS_Erly.B 6415,3a7c19c6-a86d-4127-b00e-600cb0244ac4,3a7c19c6-a86d-4127-b00e-600cb0244ac4___RS_Erly.B 6415,artifacts/data/mc_unet/images/3a7c19c6-a86d-4127-b00e-600cb0244ac4___RS_Erly.B 6415.jpg,artifacts/data/mc_unet/masks/3a7c19c6-a86d-4127-b00e-600cb0244ac4___RS_Erly.B 6415.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a7c19c6-a86d-4127-b00e-600cb0244ac4___RS_Erly.B 6415.png,source_jpg,early_blight,Tomato_Early_blight,256,256,18661,65536,0.2847442626953125,0.2847442626953125,18661,0,0,1,ok,train
3a8cc574-c2a6-4663-b1a0-7fa54b2b987d___GCREC_Bact.Sp 6358,3a8cc574-c2a6-4663-b1a0-7fa54b2b987d,3a8cc574-c2a6-4663-b1a0-7fa54b2b987d___GCREC_Bact.Sp 6358,artifacts/data/mc_unet/images/3a8cc574-c2a6-4663-b1a0-7fa54b2b987d___GCREC_Bact.Sp 6358.jpg,artifacts/data/mc_unet/masks/3a8cc574-c2a6-4663-b1a0-7fa54b2b987d___GCREC_Bact.Sp 6358.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a8cc574-c2a6-4663-b1a0-7fa54b2b987d___GCREC_Bact.Sp 6358.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,2500,65536,0.03814697265625,0.03814697265625,0,0,2500,2,ok,train
3a8ed6b0-1566-4ab1-b0e2-6a670dfca65a___RS_Erly.B 7653,3a8ed6b0-1566-4ab1-b0e2-6a670dfca65a,3a8ed6b0-1566-4ab1-b0e2-6a670dfca65a___RS_Erly.B 7653,artifacts/data/mc_unet/images/3a8ed6b0-1566-4ab1-b0e2-6a670dfca65a___RS_Erly.B 7653.jpg,artifacts/data/mc_unet/masks/3a8ed6b0-1566-4ab1-b0e2-6a670dfca65a___RS_Erly.B 7653.png,artifacts/data/mc_unet/leaf_masks_heuristic/3a8ed6b0-1566-4ab1-b0e2-6a670dfca65a___RS_Erly.B 7653.png,source_jpg,early_blight,Tomato_Early_blight,256,256,31215,65536,0.4763031005859375,0.4763031005859375,31215,0,0,1,ok,train
3aa670b8-1a95-41cb-8b98-bf498970f33e___UF.GRC_BS_Lab Leaf 8771,3aa670b8-1a95-41cb-8b98-bf498970f33e,3aa670b8-1a95-41cb-8b98-bf498970f33e___UF.GRC_BS_Lab Leaf 8771,artifacts/data/mc_unet/images/3aa670b8-1a95-41cb-8b98-bf498970f33e___UF.GRC_BS_Lab Leaf 8771.jpg,artifacts/data/mc_unet/masks/3aa670b8-1a95-41cb-8b98-bf498970f33e___UF.GRC_BS_Lab Leaf 8771.png,artifacts/data/mc_unet/leaf_masks_heuristic/3aa670b8-1a95-41cb-8b98-bf498970f33e___UF.GRC_BS_Lab Leaf 8771.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,6593,65536,0.1006011962890625,0.1006011962890625,0,0,6593,4,ok,train
